agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,12,Carlos Ericsson,O7CAJGQ6TZCK,,11522,Single,Nationwide Mut Ins Co,Business Owners,2018-07-17,2019-07-17,Loren Buckley,Melonie Holcomb & Josiah Hinton,uqmcolyv@sbcglobal.net,,Melonie Holcomb,Clemmons,Commercial,(336) 766-7245,1989 Landover Dr,NC,27012-9217,1992-08-20,,,,
Alex Watson,Active Client,12,Hoyt Pressler,42WSXL0VC9NG,,3865,Single,American Bankers Ins Co Of FL,Flood - Personal,2018-04-22,2019-04-22,Kory Vazquez,David Lemon & Gary Jimenez,rohitm@hotmail.com,,David Lemon,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1971-11-06,,,,
Alex Watson,Active Client,12,Alayna Meekins,DH5QZOJZ7COD,,2354,Single,American Bankers Ins Co Of FL,Flood - Personal,2018-04-16,2019-04-16,Rupert Petty,Sara Holder & Essie Webster,cantu@msn.com,,Sara Holder,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1971-11-06,,,,
Alex Watson,Active Client,12,Cindi Paschall,FMTTWBNH9FFP,,3903,Single,American Bankers Ins Co Of FL,Flood - Personal,2018-06-25,2019-06-25,Darcy Brown,Donald Seawell & Pablo Robles,raides@live.com,,Donald Seawell,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1994-04-13,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,76DSZRZVSWK1,,3946,Single,American Bankers Ins Co Of FL,Flood - Personal,2018-04-16,2019-04-16,Fay Herring,Emily Hoar & Noah Farrell,stefano@live.com,,Emily Hoar,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1987-03-27,,,,
Alex Watson,Active Client,12,Crista Manuel,UMIIZW7AWYHZ,,33755,Package,Nationwide Mut Ins Co,Commercial Package,2018-10-17,2019-10-17,Kelvin Ramirez,Stephanie Morgan & Val Fuentes,subir@outlook.com,,Stephanie Morgan,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1987-03-27,,,,
Alex Watson,Active Client,12,Justine Hockenberry,3J1QT0D27RCO,,26989,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-10-17,2019-10-17,Dwain Reid,Ravi Katragadda & Rusty Foster,melnik@outlook.com,,Ravi Katragadda,Winston-salem,Commercial,(336) 768-0637,100 Turnwood Ln,NC,27104-3435,1978-07-06,,,,
Alex Watson,Active Client,12,Felicidad Krahn,6X06J4EU7IHS,,2713,Package,Nationwide Prop & Cas Ins Co,Commercial Package,2018-04-30,2019-04-30,Evan Larsen,Stephanie Ingram & Dexter Roberts,aaribaud@me.com,,Stephanie Ingram,Winston Salem,Commercial,(336) 768-1163,803 Chartwell Cir,NC,27106-5420,1971-12-08,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,949SCX3G9ONT,,2145,Package,Nationwide Prop & Cas Ins Co_Copy,Commercial Package,2018-04-30,2019-04-30,Reba Moses,Cindy Doenges & Jeffry Wagner,harryh@msn.com,,Cindy Doenges,Winston Salem,Commercial,(336) 768-1163,803 Chartwell Cir,NC,27106-5420,1971-12-08,,,,
Alex Watson,Active Client,12,Zaida Densmore,GRYCKJH4I8JX,,2145,Package,Nationwide Prop & Cas Ins Co_Copy,Commercial Package,2018-04-30,2019-04-30,Althea Crane,Dominique Benson & Kurtis Mclean,jimxugle@msn.com,,Dominique Benson,Winston Salem,Commercial,(336) 768-1163,803 Chartwell Cir,NC,27106-5420,1971-12-08,,,,
Alex Watson,Active Client,12,Weston Ellinger,TLDDI5RUVRC2,,8578,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-27,2019-03-27,Beau Hoffman,Crysta Scott & Jerri Zuniga,intlprog@aol.com,,Crysta Scott,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1971-12-08,,,,
Alex Watson,Active Client,12,Isabell Nourse,30JCWDCFTHNA,,9122,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-27,2019-03-27,Darwin Miranda,Dedrea Morris & Gale Knapp,fmerges@msn.com,,Dedrea Morris,Winston Salem,Commercial,(336) 768-1433,5199 Country Club Rd,NC,27104-2429,1973-04-04,,,,
Alex Watson,Active Client,12,Karly Curran,VO3EZ4FRT4GO,,26402,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-27,2019-03-27,Shana Glenn,Ramona Sechrist & Amos Farley,epeeist@gmail.com,,Ramona Sechrist,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1973-04-04,,,,
Alex Watson,Active Client,12,Galina Donelan,SQ52TXF27O8C,,26402,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-03-27,2019-03-27,Marty Rhodes,Mark Allen & Karin Khan,rgiersig@outlook.com,,Mark Allen,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1973-04-04,,,,
Alex Watson,Active Client,12,Elly Paolucci,HI7S8A9W2YXM,,8576,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-27,2019-03-27,Evelyn Cannon,Keith Allen & Arron Spence,erynf@aol.com,,Keith Allen,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1973-04-04,,,,
Alex Watson,Active Client,12,Deandre Prude,NF666D2FGXQ6,,8919,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-27,2020-03-27,Sam Sims,Marilyn Willard & Roslyn Ferrell,ismail@mac.com,,Marilyn Willard,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1973-04-04,,,,
Alex Watson,Active Client,12,Mercedes Borda,A1WHYFBIDKJU,,9576,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-27,2020-03-27,Velma Glover,Gretchen Hall & Kasey Douglas,barnett@gmail.com,,Gretchen Hall,Winston Salem,Commercial,(336) 768-1433,5199 Country Club Rd,NC,27104-2429,1977-11-27,,,,
Alex Watson,Active Client,12,Matilde Ingraham,QRZ0WM9QWEKY,,31951,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-27,2020-03-27,Jerome Parks,Mary Joyner & Gloria Galvan,atmarks@comcast.net,,Mary Joyner,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1992-05-04,,,,
Alex Watson,Active Client,12,Marquita Muldowney,TJAVU11EMV9D,,9457,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-27,2020-03-27,Geneva Banks,Rose Culler & Philip Mason,msroth@outlook.com,,Rose Culler,Winston Salem,Commercial,(336) 768-1433,5199b Country Club Rd,NC,27104-2429,1992-05-04,,,,
Alex Watson,Active Client,12,Rosette Lucia,ISXVVJDLST0I,,3247,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-11,2019-12-11,Deanna Li,Warren Renwick & Dave Church,leakin@icloud.com,,Warren Renwick,Winston Salem,Commercial,(336) 768-2989,615 Peters Creek Pkwy,NC,27103-3851,1992-05-04,,,,
Alex Watson,Active Client,6,Vivienne Rulison,CJ9RBOERAKQU,,817.57,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-23,2019-02-23,Junior Kane,Cathy Nunn & Carter Cooke,gbacon@msn.com,,Cathy Nunn,Winston Salem,Commercial,(336) 768-5227,800 W Clemmonsville Rd,NC,27127-5006,1992-05-04,,,,
Alex Watson,Active Client,6,Rosalee Gilford,YDK27AHZKL62,,862.83,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-23,2019-08-23,Jerry Vega,Marc Callahan & Odessa Bruce,lydia@yahoo.ca,,Marc Callahan,Winston Salem,Commercial,(336) 768-5227,800 W Clemmonsville Rd,NC,27127-5006,1992-05-04,,,,
Alex Watson,Active Client,12,Alfredo Condit,A3NTQEDIZSSL,,549,Single,Nationwide Gen Ins Co,Condo,2018-08-05,2019-08-05,Tami Ellison,Arthur Osborne & Ebony Taylor,themer@sbcglobal.net,,Arthur Osborne,Winston Salem,Commercial,(336) 768-5227,800 W Clemmonsville Rd,NC,27127-5006,1992-05-04,,,,
