agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Rita Ora,Active Client,12,Carlos Ericsson,YYYAGMUA0G17,,734,Single,Nationwide Mut Fire Ins Co_Copy,Dwelling Fire,2019-01-26,2020-01-26,Clint Garza,Charlesetta Clonts & Barton Romero,cparis@sbcglobal.net,Female,Charlesetta Clonts,Pfafftown,Personal,5891042685,3630 Manoa Rd,NC,27040-9364,1957-08-18,,,,
Rita Ora,Active Client,6,Hoyt Pressler,OAM4U4FA0GYO,,1345.62,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-21,2019-05-21,Simone Sharp,Iesha Deason & Michal Baker,carcus@att.net,,Iesha Deason,Elkin,Personal,5259855108,3194 Austin Traphill Rd,NC,28621-9309,1962-08-17,,,,
Rita Ora,Active Client,6,Alayna Meekins,1AFJDT4NDU33,,637.59,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-19,2019-08-19,Leslie Prince,Velva Elsasser & Katina Day,cosimo@icloud.com,Male,Velva Elsasser,Kernersville,Personal,8679376124,1280 Debra Ln,NC,27284-8705,1962-08-17,,,,
Rita Ora,Active Client,6,Cindi Paschall,XB6ZGOF5O982,,679.06,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-06,2019-07-06,Jaime Meadows,Miss Kavanaugh & Lottie Bauer,sinkou@optonline.net,Female,Miss Kavanaugh,Winston Salem,Personal,1342456594,1255 Huntingdon Rd,NC,27104-1739,1957-08-18,,,,
Rita Ora,Active Client,6,Tennille Brinkerhoff,QME2QH2Z6TJG,,467.46,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-14,2019-06-14,Lisa Palmer,Siobhan Straughter & Gayle Terry,sarahs@aol.com,Female,Siobhan Straughter,Winston Salem,Personal,2403079065,2429 Hickory Tree Rd,NC,27127-9145,1957-08-18,,,,
Rita Ora,Active Client,6,Crista Manuel,WQOQL0U8U4S1,,1005.41,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-15,2019-05-15,Kent Weber,Yasmin Donelson & Danilo Roberts,sravani@comcast.net,Male,Yasmin Donelson,Lexington,Personal,3628441487,213 Meadow Trl,NC,27295-5618,1963-09-08,,,,
Rita Ora,Active Client,6,Justine Hockenberry,7IT6Y6FJHNSI,,759.56,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-23,2019-06-23,Kenny Raymond,Denae Bollinger & Claire Wall,kourai@mac.com,Female,Denae Bollinger,Walkertown,Personal,8325892088,4931 Oak Branch Ln,NC,27051-9340,1963-09-08,,,,
Rita Ora,Active Client,6,Felicidad Krahn,VEEG1LLRGFMG,,1060.46,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-14,2019-06-14,Dustin Lowe,Cyndy Collett & Alice Short,jdhedden@yahoo.com,Female,Cyndy Collett,Winston Salem,Personal,2655511132,267 Hollin Way,NC,27104-3691,1987-06-25,,,,
Rita Ora,Active Client,6,Anita Vanderbilt,CH34PD8LTR4V,,323.88,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-21,2019-07-21,Maggie Gilbert,Keli Longtin & Hilary Becker,cliffordj@outlook.com,,Keli Longtin,Kernersville,Personal,5123490806,212 Lilac Dr,NC,27284-9072,1987-06-25,,,,
Rita Ora,Active Client,6,Zaida Densmore,IE91K5U1MEA8,,364.09,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-17,2019-03-17,Deann Greer,Jutta Garrels & Leonel Mendez,elflord@sbcglobal.net,Male,Jutta Garrels,Kernersville,Personal,7464470299,5541 Cherryvale Dr,NC,27284-9557,1987-06-25,,,,
Rita Ora,Active Client,6,Weston Ellinger,31MCX19UZ7A9,,790.64,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-22,2019-07-22,Dirk Newton,Kristina Whiting & Bradly Solomon,empathy@mac.com,Female,Kristina Whiting,Pittsboro,Personal,3279040799,391 River Forest Rd,NC,27312-6106,1987-06-25,,,,
Rita Ora,Active Client,6,Isabell Nourse,QVO7C07DEYTP,,790.64,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-22,2019-07-22,Korey Romero,Kareen Thibodeau & Burt Pierce,sriha@live.com,Female,Kareen Thibodeau,Pittsboro,Personal,8974879769,391 River Forest Rd,NC,27312-6106,1987-10-09,,,,
Rita Ora,Active Client,6,Karly Curran,X04QCRTH6GY5,,718.1,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-02,2019-04-02,Adrian Roy,Berry Doescher & Berry Owens,paley@yahoo.ca,Male,Berry Doescher,Lewisville,Personal,5831311080,8074 Deverow Ct,NC,27023-9708,1987-10-09,,,,
Rita Ora,Active Client,6,Galina Donelan,ZVIA3HIW2Y5U,,892.32,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-17,2019-07-17,Erwin Barker,Nan Probst & Gordon Sanders,gospodin@hotmail.com,Male,Nan Probst,Winston Salem,Personal,7089512221,2004 Claxton Dr,NC,27127-6664,1950-08-08,,,,
Rita Ora,Active Client,6,Elly Paolucci,SNFM8Z0ZJQYJ,,985.91,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-26,2019-03-26,Delmer Byrd,Jadwiga Backstrom & Devon Young,laird@aol.com,Female,Jadwiga Backstrom,Rural Hall,Personal,9441509293,6506 Spanish Oak Dr,NC,27045-9721,1968-10-19,,,,
Rita Ora,Active Client,6,Deandre Prude,586LGDF2QK6B,,721.66,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-27,2019-03-27,Kenton Curtis,Filomena Hartzog & Selena Kaufman,druschel@sbcglobal.net,,Filomena Hartzog,Winston Salem,Personal,8032792420,5900 Tern Ct,NC,27105-1707,1968-10-19,,,,
Rita Ora,Active Client,6,Mercedes Borda,WPDPPXZ8PP8K,,313.99,Single,Nationwide Mut Ins Co,Personal Auto,2018-08-29,2019-02-28,Randy Moss,Cira Litle & Evelyn Horton,twoflower@hotmail.com,Female,Cira Litle,Winston Salem,Personal,6527815462,2318 Cloverdale Ave Apt C,NC,27103-2053,1968-10-19,,,,
Rita Ora,Active Client,6,Matilde Ingraham,EMPS8MVMEF9Q,,307.63,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Reuben Stokes,Johana Lopiccolo & Nestor Levy,earmstro@msn.com,Female,Johana Lopiccolo,Winston Salem,Personal,5709523269,2318 Cloverdale Ave Apt C,NC,27103-2053,1968-10-19,,,,
Rita Ora,Active Client,6,Marquita Muldowney,N3UC5P71IQAA,,488.96,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-20,2019-05-20,Donnie Key,Emmy Saner & Rod Ray,tjensen@outlook.com,Male,Emmy Saner,Rural Hall,Personal,4515551106,870 Falconbridge Rd,NC,27045-9358,1968-10-19,,,,
Rita Ora,Active Client,6,Rosette Lucia,V6116KEFHBDQ,,435.38,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-10,2019-07-10,Richie Young,Gretchen Astudillo & Walker Henson,geekgrl@mac.com,Female,Gretchen Astudillo,Winston Salem,Personal,8182242838,1970 Hawkcrest Ct,NC,27127-4991,1968-10-19,,,,
Rita Ora,Active Client,6,Vivienne Rulison,ENQB2F86QJAD,,482.24,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Troy Norton,Sylvia Lansing & Lupe Irwin,mobileip@outlook.com,Female,Sylvia Lansing,Winston Salem,Personal,4852525797,180 Omega Ct Apt C,NC,27101-4551,1968-10-19,,,,
Rita Ora,Active Client,6,Rosalee Gilford,5I2X1Y7QDONF,,854.95,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-28,2019-06-28,Burton Stanley,Sheridan Swinger & Josefa Wiley,pizza@att.net,Male,Sheridan Swinger,Madison,Personal,3619988897,2115 Bryant St,NC,27025-9701,1968-10-19,,,,
