agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,12,Cindi Paschall,PVVJSKPP8FAT,,2820,Single,Nationwide Ins Co Of Amer_Copy,Commercial Auto,2018-04-18,2019-04-18,Opal Orozco,Nelda Browner & Ann Cuevas,burniske@me.com,,Nelda Browner,Winston Salem,Commercial,(336) 354-8569,5220 S Main St,NC,27107-7434,1984-07-05,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,A3ZVYYGFUA4M,,2033,Single,Ohio Security Ins Co,Business Owners,2018-06-05,2019-06-05,Bobbi Moore,Yajaira Veiga & Guy Yu,solomon@comcast.net,,Yajaira Veiga,Pilot Mountain,Commercial,(336) 368-3310,105 Lola Ln,NC,27041,1984-07-05,,,,
Alex Watson,Active Client,12,Crista Manuel,0WK92MIK7NOH,,2033,Single,Ohio Security Ins Co,Business Owners,2018-06-05,2019-06-05,Lola Yu,Maryjane Fincham & Ron Dickson,crypt@yahoo.ca,,Maryjane Fincham,Pilot Mountain,Commercial,(336) 368-3310,105 Lola Ln,NC,27041,1984-07-05,,,,
Alex Watson,Active Client,12,Justine Hockenberry,D3Q315FBNGTP,,8245,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-12,2019-12-12,Jesus Chase,Robert Schimpf & Della Cohen,goldberg@optonline.net,,Robert Schimpf,Pfafftown,Commercial,(336) 399-4744,5947 Twin Meadows Dr,NC,27040-9202,1984-07-05,,,,
Alex Watson,Active Client,12,Felicidad Krahn,H7UMTS4ZQFIV,,10098,Package,Nationwide Mut Ins Co,Commercial Package,2018-10-15,2019-10-15,Beulah Osborne,Ami Hynes & Tobias Krueger,mglee@hotmail.com,,Ami Hynes,Morrisville,Commercial,(336) 399-4744,1600 Village Market Pl,NC,27560-7512,1992-03-30,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,CFWU8A4AGVSY,,7285,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-24,2019-12-24,Selma Arnold,Kathe Jennette & Anita Parks,druschel@icloud.com,,Kathe Jennette,Pfafftown,Commercial,(336) 399-4744,5947 Twin Meadows Dr,NC,27040-0920,1957-12-20,,,,
Alex Watson,Active Client,12,Zaida Densmore,UTUGTYC3L62L,,1235,Single,Nationwide Gen Ins Co,Business Owners,2018-03-01,2019-03-01,Clint Garza,Lavern Corr & Elba Riggs,rgiersig@me.com,,Lavern Corr,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1957-12-20,,,,
Alex Watson,Active Client,12,Weston Ellinger,A5OKC9GR0IRT,,1076,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-03-01,2019-03-01,Simone Sharp,Macy Bassler & Bert Bennett,mschilli@att.net,,Macy Bassler,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1951-06-29,,,,
Alex Watson,Active Client,12,Isabell Nourse,X5W6WASL860L,,1104,Single,Nationwide Gen Ins Co_Copy,Business Owners,2019-03-01,2020-03-01,Leslie Prince,Meridith Drey & Alton Wu,dkeeler@gmail.com,,Meridith Drey,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1951-06-29,,,,
Alex Watson,Active Client,12,Karly Curran,1GXWR31GWEFB,,1191,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2019-03-01,2020-03-01,Jaime Meadows,Patience Mitschke & Dwayne Arnold,research@yahoo.com,,Patience Mitschke,Winston Salem,Commercial,(336) 399-9198,2700 Boulder Park Ct,NC,27101-4776,1994-10-01,,,,
Alex Watson,Active Client,12,Galina Donelan,0DPQP7OMSKHJ,,500,Single,Nationwide Mut Fire Ins Co_Copy,General Liability,2019-02-05,2020-02-05,Lisa Palmer,Addie Rittenhouse & Kristi Hughes,webdragon@me.com,,Addie Rittenhouse,Pfafftown,Commercial,(336) 399-9480,1454 Turfwood Dr,NC,27040-9515,1981-06-29,,,,
Alex Watson,Active Client,12,Elly Paolucci,6YP766C44N0V,,652,Single,Underwriting,General Liability,2018-03-21,2019-03-21,Kent Weber,Yuriko Collington & Joy Beasley,timlinux@msn.com,,Yuriko Collington,Greensboro,Commercial,(336) 407-4706,6313 Bonnybrook Ct,NC,27410,1981-06-29,,,,
Alex Watson,Active Client,6,Deandre Prude,D2VR8SWDZ9G5,,1231.55,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-12-26,2019-06-26,Kenny Raymond,Viki Gaddis & Lea Guzman,tokuhirom@msn.com,,Viki Gaddis,Pfafftown,Commercial,(336) 407-7416,6506 Skylark Rd,NC,27040-7419,1951-06-29,,,,
Alex Watson,Active Client,12,Mercedes Borda,3P25JH47YMYG,,232,Single,Nationwide Mut Ins Co,Personal Umbrella,2018-09-13,2019-09-13,Dustin Lowe,Phillip Neve & Lazaro Salazar,vganesh@hotmail.com,,Phillip Neve,Pfafftown,Commercial,(336) 407-7416,6506 Skylark Rd,NC,27040-7419,1951-06-29,,,,
Alex Watson,Active Client,12,Matilde Ingraham,T3HI6PZJ8JAH,,500,Single,Amtrust Group,General Liability,2018-06-29,2019-06-29,Maggie Gilbert,Sarita Bacon & Floyd Hester,cgarcia@aol.com,,Sarita Bacon,Winston Salem,Commercial,(336) 408-3825,2428 Sunnyside Ave,NC,27127-3130,1981-12-13,,,,
Alex Watson,Active Client,12,Marquita Muldowney,LV1AU6ET199P,,5297,Package,Nationwide Prop & Cas Ins Co,Commercial Package,2018-02-25,2019-02-25,Deann Greer,Madeleine Gillispie & Donny Mann,houle@hotmail.com,,Madeleine Gillispie,Yadkinville,Commercial,(336) 408-6438,4128 Old US 421 Hwy E,NC,27055-8041,1981-12-13,,,,
Alex Watson,Active Client,12,Rosette Lucia,1VC28O76VQPM,,5572,Package,Nationwide Prop & Cas Ins Co_Copy,Commercial Package,2019-02-25,2020-02-25,Dirk Newton,Babara Landreneau & Newton Rivas,rgiersig@mac.com,,Babara Landreneau,Yadkinville,Commercial,(336) 408-6438,4128 Old US 421 Hwy E,NC,27055-8041,1981-12-13,,,,
Alex Watson,Active Client,12,Vivienne Rulison,JCOZCIIG7M44,,550,Single,Nationwide Mut Fire Ins Co_Copy,Business Owners,2019-02-15,2020-02-15,Korey Romero,Teresita Lieberman & Jared Cannon,attwood@outlook.com,,Teresita Lieberman,Winston Salem,Commercial,(336) 413-5550,117 Reynolda Vlg Ste B,NC,27106-5148,1981-12-13,,,,
Alex Watson,Active Client,12,Rosalee Gilford,WHVHRVGTPXMY,,15225.89,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-11-13,2019-11-13,Adrian Roy,Niesha Barile & Staci Allison,msroth@msn.com,,Niesha Barile,Clemmons,Commercial,(336) 413-8802,P.O. BOX 1677,NC,27012-1677,1973-10-01,,,,
Alex Watson,Active Client,12,Alfredo Condit,RA6VJ6EU4WPC,,6339,Single,Tarheel Insurance,Worker's Compensation,2018-11-15,2019-11-15,Erwin Barker,Rogelio Seda & Harlan Schmidt,sarahs@hotmail.com,,Rogelio Seda,Clemmons,Commercial,(336) 413-8802,P.O. BOX 1677,NC,27012-1677,1973-10-01,,,,
