agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Carlos Ericsson,VX843GYMKM9K,,696.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-24,2019-07-24,Bobbi Moore,Denise Curtis & Tracie Burns,konst@att.net,Male,Denise Curtis,Pfafftown,Personal,1652788106,4525 River Ridge Rd,NC,27040-9432,1989-05-25,,,,
John Snow,Active Client,6,Hoyt Pressler,S6DOTCQA49AR,,468.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-30,2019-07-30,Lola Yu,Tsanni Collier & Antony Hart,mlewan@gmail.com,Male,Tsanni Collier,Winston Salem,Personal,5672847023,3010 Bridgeport Dr,NC,27103-5470,1968-09-18,,,,
John Snow,Active Client,6,Alayna Meekins,2G0WWHYN7FE9,,831.25,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-11,2019-08-11,Jesus Chase,YVONNE R ANTHONY & Blair Stark,campware@outlook.com,Male,YVONNE R ANTHONY,Winston Salem,Personal,4105896779,2041 Heidelbury Dr,NC,27106-9406,1968-09-18,,,,
John Snow,Active Client,6,Cindi Paschall,D85ZI3C8M8KH,,554.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-16,2019-07-16,Beulah Osborne,Roy Harris & Brant Payne,jbarta@mac.com,Female,Roy Harris,Winston Salem,Personal,8602439286,3989 Leak Creek Ct,NC,27127-3168,1972-04-12,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,2CUFPE5LOAFM,,408.47,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-18,2019-03-18,Selma Arnold,James Teta & Ellen Wang,multiplx@yahoo.ca,Female,James Teta,Winston Salem,Personal,4910822024,900 Tombee Farm Rd,NC,27106-9805,1972-04-12,,,,
John Snow,Active Client,6,Crista Manuel,854T9BWQ0H5W,,235.54,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-30,2019-02-28,Clint Garza,Randy Mcgee & Ingrid Morris,fluffy@yahoo.com,,Randy Mcgee,Winston Salem,Personal,9321330739,4825 Commercial Plaza St Apt 8,NC,27104-4669,1989-04-19,,,,
John Snow,Active Client,6,Justine Hockenberry,4UMJG5KYKH86,,230.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Simone Sharp,Doris Hall & Reyes Murphy,podmaster@gmail.com,,Doris Hall,Winston Salem,Personal,2032624463,4825 Commercial Plaza St Apt 8,NC,27104-4669,1989-04-19,,,,
John Snow,Active Client,6,Felicidad Krahn,7ASFDN95V5LY,,452.05,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-20,2019-03-20,Leslie Prince,Thomas Gould & Oscar Stevens,wikinerd@sbcglobal.net,Male,Thomas Gould,Winston Salem,Personal,2672185466,2250 W Clemmonsville Rd,NC,27127-8703,1976-01-02,,,,
John Snow,Active Client,6,Anita Vanderbilt,8027FY2YDCBZ,,433.21,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-20,2019-03-20,Jaime Meadows,Ann Fleming & Wyatt Leblanc,campware@att.net,Female,Ann Fleming,Winston Salem,Personal,8952555237,2793 Birchwood Dr,NC,27103-3407,1976-01-02,,,,
John Snow,Active Client,6,Zaida Densmore,CLOUF330O6CC,,1217.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-28,2019-04-28,Lisa Palmer,Keith James & Megan Marsh,druschel@live.com,,Keith James,Winston Salem,Personal,3183719039,150 Wing Haven Cir,NC,27106-6249,1976-01-02,,,,
John Snow,Active Client,6,Weston Ellinger,PF26ARE92STD,,815.95,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Kent Weber,Wanna Scott & Amie Daniels,ahmad@optonline.net,,Wanna Scott,Danbury,Personal,8870881602,1040 Old Cabin Trail Rd,NC,27016-7058,1979-06-04,,,,
John Snow,Active Client,6,Isabell Nourse,JGLXJCJALPUO,,429.82,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-19,2019-04-19,Kenny Raymond,Jeffrey Sherin & Garret Pacheco,staffelb@me.com,Female,Jeffrey Sherin,Winston Salem,Personal,3850188333,1200 Irving St,NC,27103-5016,1979-06-04,,,,
John Snow,Active Client,6,Karly Curran,G9OCWA4HQ1ND,,535.22,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-18,2019-03-18,Dustin Lowe,Sharon Clark & Cedric Oneal,bester@yahoo.com,Female,Sharon Clark,Winston Salem,Personal,7932807737,157 Cedar Lake Trl,NC,27104-3441,1987-05-16,,,,
John Snow,Active Client,6,Galina Donelan,GL1CCB4UOEJJ,,882.09,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-27,2019-03-27,Maggie Gilbert,Joy Bunch & Karl Hoffman,nighthawk@yahoo.com,Male,Joy Bunch,Winston Salem,Personal,3398836780,2805 Buchanan St,NC,27127-3839,1965-12-30,,,,
John Snow,Active Client,6,Elly Paolucci,WD11T4RNDBG5,,469.34,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-27,2019-03-27,Deann Greer,Glenn Sinkler & Betsy Barton,fairbank@mac.com,Male,Glenn Sinkler,Winston Salem,Personal,5245654278,2805 Buchanan St,NC,27127-3839,1965-12-30,,,,
John Snow,Active Client,6,Deandre Prude,T44T12XPJZKF,,795.55,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-03,2019-04-03,Dirk Newton,Walter Burney & Rowena Braun,rgarcia@optonline.net,Male,Walter Burney,Kernersville,Personal,5321089828,853 Crosscreek Rd,NC,27284-8417,1992-04-25,,,,
John Snow,Active Client,6,Mercedes Borda,DTAT3R367WYA,,1845.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-27,2019-04-27,Korey Romero,Templeton Elliott & Elma Levy,parksh@me.com,Male,Templeton Elliott,Lewisville,Personal,7453057336,7830 Grapevine Rd,NC,27023-9785,1992-04-25,,,,
John Snow,Active Client,6,Matilde Ingraham,MJ7IU4BBCM4F,,349.68,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-29,2019-05-29,Adrian Roy,Jerome Gathings & Galen Hubbard,stefano@msn.com,,Jerome Gathings,Winston Salem,Personal,8860641623,197 Cameron Way Cir,NC,27103-5943,1955-04-06,,,,
John Snow,Active Client,6,Marquita Muldowney,77LL588L56LK,,585.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-07,2019-06-07,Erwin Barker,Robert Williams & Kraig Haas,research@comcast.net,,Robert Williams,Pfafftown,Personal,4818450829,5883 Odenton Ln,NC,27040-9813,1960-06-06,,,,
John Snow,Active Client,6,Rosette Lucia,WQRMGY3CPEKL,,941.66,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-11,2019-06-11,Delmer Byrd,Nathan Meyer & Derek Simon,brickbat@me.com,Male,Nathan Meyer,Winston Salem,Personal,7515655454,1365 Reynolda Rd,NC,27104-1111,1971-09-18,,,,
John Snow,Active Client,6,Vivienne Rulison,TLKWCP02NRZF,,1846.02,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-06,2019-07-06,Kenton Curtis,Ronda Swaim & Rose Ray,dsowsy@aol.com,Male,Ronda Swaim,Charlotte,Personal,4362519232,832 Carrington Dr,NC,28214-1404,1971-09-18,,,,
John Snow,Active Client,6,Rosalee Gilford,VSELRWIB29DQ,,712.3,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Randy Moss,Rifford Footland & Jamie Oconnor,msloan@icloud.com,Female,Rifford Footland,Winston Salem,Personal,3876218120,4200 Trace View Dr Apt 116,NC,27106-3454,1971-09-18,,,,
John Snow,Active Client,6,Alfredo Condit,J6Z0X5O7TILN,,578.98,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-10,2019-08-10,Reuben Stokes,Maxine Woosley & Darrel Collier,fmerges@outlook.com,Female,Maxine Woosley,Franklinton,Personal,6175790127,P.O. BOX 885,NC,27525-0885,1971-09-18,,,,
