agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Rita Ora,Active Client,12,Carlos Ericsson,O1ZRKF9LV89Q,,800,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-10,2019-10-10,Althea Crane,Aleta Reilly & Ella Snyder,nanop@hotmail.com,Male,Aleta Reilly,Winston Salem,Personal,2820641166,769 Westover Ave,NC,27104-2117,1944-08-12,,,,
Rita Ora,Active Client,12,Hoyt Pressler,U3FTWFVRGND8,,689,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-11-01,2019-11-01,Beau Hoffman,Sunny Merten & Anne Bennett,valdez@hotmail.com,Female,Sunny Merten,Winston Salem,Personal,2841648308,2050 Mallard Lakes Dr,NC,27106-9626,1944-08-12,,,,
Rita Ora,Active Client,12,Alayna Meekins,3GEV9AWROSQC,,682,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-11-01,2019-11-01,Darwin Miranda,Jasmin Kimberlin & Peggy Hoffman,tfinniga@yahoo.com,Female,Jasmin Kimberlin,Lewisville,Personal,7824606826,7915 Curtina Ln,NC,27023-9783,1944-08-12,,,,
Rita Ora,Active Client,12,Cindi Paschall,DFLOYFWJ1BEM,,618,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-04,2019-08-04,Shana Glenn,Theresa Bothe & Jodie Mays,willg@verizon.net,Female,Theresa Bothe,Winston Salem,Personal,6482233921,701 Elderwood Ave,NC,27103-3413,1944-08-12,,,,
Rita Ora,Active Client,12,Tennille Brinkerhoff,84RISA5GQYRE,,623,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-31,2019-03-31,Marty Rhodes,Shante Leming & Louie Spencer,rsteiner@me.com,Male,Shante Leming,Pfafftown,Personal,2956801180,P.O. BOX 433,NC,27040-0433,1944-08-12,,,,
Rita Ora,Active Client,12,Crista Manuel,P5TCGMBWTOB3,,623,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-31,2019-03-31,Evelyn Cannon,Dennise Laprade & Evan Duffy,harryh@optonline.net,Male,Dennise Laprade,Pfafftown,Personal,8120104547,P.O. BOX 433,NC,27040-0433,1944-08-12,,,,
Rita Ora,Active Client,12,Justine Hockenberry,U564C79BQSRF,,623,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-31,2019-03-31,Sam Sims,Eura Cammarata & Noelle Simon,mobileip@msn.com,Male,Eura Cammarata,Pfafftown,Personal,1905806402,P.O. BOX 433,NC,27040-0433,1944-08-12,,,,
Rita Ora,Active Client,12,Felicidad Krahn,65L1MX7KVF5S,,652,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-31,2019-03-31,Velma Glover,Vicenta Gardin & Sara Burke,qmacro@yahoo.com,Female,Vicenta Gardin,Winston Salem,Personal,5015493557,708 Woodbury Knolls,NC,27104-3488,1944-08-12,,,,
Rita Ora,Active Client,12,Anita Vanderbilt,WC64GLIHUOKM,,652,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-31,2019-03-31,Jerome Parks,Cherise Danaher & Bette Ryan,goresky@yahoo.ca,Female,Cherise Danaher,Winston Salem,Personal,2425426651,708 Woodbury Knolls,NC,27104-3488,1944-08-12,,,,
Rita Ora,Active Client,12,Zaida Densmore,62GDLR2D6WKF,,652,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-31,2019-03-31,Geneva Banks,Lois Ly & Kieth Frey,dawnsong@sbcglobal.net,Female,Lois Ly,Winston Salem,Personal,3491342333,708 Woodbury Knolls,NC,27104-3488,1944-08-12,,,,
Rita Ora,Active Client,12,Weston Ellinger,H6GI9KQ2JDMG,,1005,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-13,2019-10-13,Deanna Li,Trinh Dimauro & Ronda Burgess,loscar@att.net,Male,Trinh Dimauro,Winston Salem,Personal,1361373183,1313 Winfield Dr,NC,27105-1946,1944-08-12,,,,
Rita Ora,Active Client,12,Isabell Nourse,JE52WPUG6BN2,,652,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-05,2019-04-05,Junior Kane,Christinia Meldrum & Elmer Yates,gavinls@msn.com,,Christinia Meldrum,Winston Salem,Personal,5934969514,1214 N Cameron Ave,NC,27101-1817,1944-08-12,,,,
Rita Ora,Active Client,12,Karly Curran,AESF4PUQO0CL,,652,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-05,2019-04-05,Jerry Vega,Eugenie Prochnow & Phoebe Scott,lipeng@outlook.com,,Eugenie Prochnow,Winston Salem,Personal,9288227585,1214 N Cameron Ave,NC,27101-1817,1944-08-12,,,,
Rita Ora,Active Client,12,Galina Donelan,6XRVD6JRMR8R,,681,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-05-11,2019-05-11,Tami Ellison,Grisel Bran & Jeromy Peck,matsn@yahoo.com,Female,Grisel Bran,Winston Salem,Personal,8912681874,4831 Berl St,NC,27105-3001,1944-08-12,,,,
Rita Ora,Active Client,12,Elly Paolucci,ZU5TSKQ50SI6,,719,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-13,2019-06-13,Molly Eaton,Ok Holladay & Vivian Walter,kimvette@gmail.com,Female,Ok Holladay,Winston Salem,Personal,8640454041,1705 Cedarberry Ct,NC,27127-7351,1944-08-12,,,,
Rita Ora,Active Client,12,Deandre Prude,F84S2RXG4ZIA,,558,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-06,2019-08-06,Gordon Carey,Windy Ordonez & Brandi Stanton,tubajon@outlook.com,Female,Windy Ordonez,Winston Salem,Personal,4868831852,866 W 12Th St,NC,27105-6534,1944-08-12,,,,
Rita Ora,Active Client,12,Mercedes Borda,8ZL0RDXYP0Y5,,476,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-06,2019-08-06,Cliff Alvarez,Karmen Hiney & Garry Guerra,mastinfo@outlook.com,Male,Karmen Hiney,Winston Salem,Personal,9668312917,866 W 12Th St,NC,27105-6534,1944-08-12,,,,
Rita Ora,Active Client,12,Matilde Ingraham,N6FFJ8TIN1OD,,643,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-31,2019-08-31,Jan Hensley,Stephnie Cowboy & Antone Hurst,johnh@optonline.net,Female,Stephnie Cowboy,Kernersville,Personal,3577958682,5309 Brittainywood Rd,NC,27284-9694,1944-08-12,,,,
Rita Ora,Active Client,12,Marquita Muldowney,DB6W5ATJG3GW,,791,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-17,2019-03-17,Cara Mccoy,Bethanie Kowal & Merle Ellis,damian@optonline.net,Female,Bethanie Kowal,Yadkinville,Personal,9196808987,2549 Wyo Rd,NC,27055-6842,1944-08-12,,,,
Rita Ora,Active Client,12,Rosette Lucia,WQISOK4BH1WV,,791,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-17,2019-03-17,Harley Kerr,Akilah Forck & Marcos Greer,jonadab@comcast.net,Female,Akilah Forck,Yadkinville,Personal,6736298045,2549 Wyo Rd,NC,27055-6842,1944-08-12,,,,
Rita Ora,Active Client,12,Vivienne Rulison,D7XEMNGBKYDO,,820,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-30,2019-04-30,Todd Mckee,Pablo Sarratt & Eula Bowman,mahbub@outlook.com,Male,Pablo Sarratt,Winston Salem,Personal,2188623031,5130 Jones Ct,NC,27107-9390,1944-08-12,,,,
Rita Ora,Active Client,12,Rosalee Gilford,OUC5XCZSBUZ9,,820,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-30,2019-04-30,Sherri Austin,Conchita Putney & Ian Mathews,jaesenj@aol.com,Male,Conchita Putney,Winston Salem,Personal,3784108106,5130 Jones Ct,NC,27107-9390,1944-08-12,,,,
