agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Carlos Ericsson,9HGNOCY9DI8Q,,2213.38,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-09,2019-03-09,Evan Larsen,Marcie Deibler & Cole Reed,mugwump@att.net,,Marcie Deibler,Colfax,Personal,9850744650,3309 Sandy Ridge Rd,NC,27235-9609,1972-11-27,,,,
John Snow,Active Client,6,Hoyt Pressler,LJXE9QC78TKC,,2216.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-09,2019-09-09,Reba Moses,Arianna Lefever & Oliver Mcneil,emcleod@comcast.net,,Arianna Lefever,Colfax,Personal,8838584317,3309 Sandy Ridge Rd,NC,27235-9609,1972-11-27,,,,
John Snow,Active Client,6,Alayna Meekins,7IIL8PXPRETO,,866.4,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-13,2019-03-13,Althea Crane,Vaughn Charlesworth & Ruth Harmon,conteb@yahoo.com,Female,Vaughn Charlesworth,Greensboro,Personal,6406153413,4508 Eagle Rock Rd,NC,27410-8624,1976-08-25,,,,
John Snow,Active Client,6,Cindi Paschall,T7KB6JZWIX6Y,,895.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-13,2019-09-13,Beau Hoffman,Jerald Swindle & Jerri Mcbride,dbindel@outlook.com,Female,Jerald Swindle,Greensboro,Personal,1596301819,4508 Eagle Rock Rd,NC,27410-8624,1987-09-06,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,PTXHVV6JY64R,,408.09,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-18,2019-03-18,Darwin Miranda,Wilford Errico & Junior French,seano@gmail.com,,Wilford Errico,Winston Salem,Personal,9814650228,133 Homestead Hills Cir,NC,27103-6447,1972-12-01,,,,
John Snow,Active Client,6,Crista Manuel,WPHZ2KKQ36N1,,355.14,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-03,2019-04-03,Shana Glenn,Yuko Lanford & Madge Colon,tamas@gmail.com,Male,Yuko Lanford,Charlotte,Personal,8883936219,10938 Fox Mill Ln,NC,28277-9187,1977-08-16,,,,
John Snow,Active Client,6,Justine Hockenberry,PKTMSVQKXDHY,,592,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-24,2019-04-24,Marty Rhodes,Audrea Barber & Zelma Shaffer,hamilton@gmail.com,Male,Audrea Barber,Clemmons,Personal,3214647909,178 Twin Valley Ct,NC,27012-6722,1971-05-29,,,,
John Snow,Active Client,6,Felicidad Krahn,7WNRSSFTY8VN,,749.15,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Evelyn Cannon,Nora Harker & Tanner Riggs,yumpy@aol.com,Female,Nora Harker,Winston Salem,Personal,4038252165,3931 Tangle Ln,NC,27106-2929,1971-05-29,,,,
John Snow,Active Client,6,Anita Vanderbilt,IGAB2ZTHVAGK,,549.87,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-03,2019-07-03,Sam Sims,Verna Alcantara & Sonia Avila,martink@verizon.net,Male,Verna Alcantara,Winston Salem,Personal,2019336813,201 Forest View Ct,NC,27104-3661,1971-05-29,,,,
John Snow,Active Client,6,Zaida Densmore,XO3FIK1G5LHN,,340.68,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-14,2019-07-14,Velma Glover,Thersa Schulenberg & Amanda Moore,falcao@aol.com,Female,Thersa Schulenberg,Clemmons,Personal,7716891714,270 Centenary Church Rd,NC,27012-7301,1971-05-29,,,,
John Snow,Active Client,6,Weston Ellinger,I6R741FUOCKE,,998.96,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-03,2019-07-03,Jerome Parks,Joella Dubay & Ofelia Peters,kayvonf@live.com,,Joella Dubay,Winston Salem,Personal,5767193218,401 Fairfax Dr,NC,27104-4034,1957-08-18,,,,
John Snow,Active Client,6,Isabell Nourse,08WVS3VUV32A,,518.68,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Geneva Banks,Debbie Peppard & Harold Escobar,cfhsoft@comcast.net,Male,Debbie Peppard,Winston Salem,Personal,9277725063,237 N Sunset Dr Apt,NC,27101-2633,1957-08-18,,,,
John Snow,Active Client,6,Karly Curran,L5PP29MD4OKB,,1340.97,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-27,2019-07-27,Deanna Li,Lillie Parton & Beth Jackson,kosact@me.com,Female,Lillie Parton,Winston Salem,Personal,5949403115,800 Raintree Ct,NC,27106-5744,1957-08-18,,,,
John Snow,Active Client,6,Galina Donelan,NVIP4Y3MEYTV,,641.93,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-28,2019-07-28,Junior Kane,Augustina Kilduff & Sydney Andrews,kohlis@verizon.net,Female,Augustina Kilduff,Charlotte,Personal,9690718353,12917 Caldwell Rd,NC,28213-3815,1957-08-18,,,,
John Snow,Active Client,6,Elly Paolucci,FV1EC2PKYDLO,,498.25,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-21,2019-03-21,Jerry Vega,Tyra Waddell & Buck Montes,fviegas@aol.com,,Tyra Waddell,Charlotte,Personal,9941323521,1620 Ivy Meadow Dr Apt 626,NC,28213-9030,1957-08-18,,,,
John Snow,Active Client,6,Deandre Prude,UZ9VM97MP9HN,,498.25,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-21,2019-03-21,Tami Ellison,Elise Rehkop & Hubert Decker,temmink@gmail.com,,Elise Rehkop,Charlotte,Personal,9214320461,1620 Ivy Meadow Dr Apt 626,NC,28213-9030,1957-08-18,,,,
John Snow,Active Client,6,Mercedes Borda,2AE43H2KEE08,,100,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-08-23,2019-02-23,Molly Eaton,Jaleesa Segui & Jaclyn Zuniga,rande@sbcglobal.net,,Jaleesa Segui,Winston Salem,Personal,3207243539,1021 Duchess Ct,NC,27107,1957-08-18,,,,
John Snow,Active Client,12,Matilde Ingraham,PNW1IXZTQOPT,,710,Single,Nationwide Mut Fire Ins Co,Dwelling Fire,2018-02-28,2019-02-28,Gordon Carey,Juliane Harari & Elliot Arroyo,noneme@aol.com,Male,Juliane Harari,Winston Salem,Personal,9801528710,1307 Lamont Dr,NC,27103-5105,1957-08-18,,,,
John Snow,Active Client,12,Marquita Muldowney,DT68FSALCUCG,,710,Single,Nationwide Mut Fire Ins Co_Copy,Dwelling Fire,2018-02-28,2019-02-28,Cliff Alvarez,Jannet Moriarty & Graig Vaughan,slanglois@optonline.net,Male,Jannet Moriarty,Winston Salem,Personal,9155310588,1307 Lamont Dr,NC,27103-5105,1957-08-18,,,,
John Snow,Active Client,12,Rosette Lucia,A8Q3NLEO3WG4,,702,Single,Nationwide Mut Fire Ins Co,Dwelling Fire,2018-04-29,2019-04-29,Jan Hensley,Herbert Stickley & Elvia Adkins,oneiros@optonline.net,Male,Herbert Stickley,Winston Salem,Personal,2697517251,2910 Ne Gilmer Ave,NC,27105-4334,1957-08-18,,,,
John Snow,Active Client,12,Vivienne Rulison,TCRI2V1ZJYJ4,,613,Single,Nationwide Mut Fire Ins Co_Copy,Dwelling Fire,2018-12-06,2019-12-06,Cara Mccoy,India Caves & Marvin Velez,offthelip@yahoo.ca,Male,India Caves,Clemmons,Personal,3123473464,P.O. BOX 1143,NC,27012-1143,1957-08-18,,,,
John Snow,Active Client,12,Rosalee Gilford,TYA0BZ94XSRC,,390,Single,Nationwide Mut Fire Ins Co,Dwelling Fire,2018-06-23,2019-06-23,Harley Kerr,Jacqueline Newhouse & Ben Levine,niknejad@aol.com,Female,Jacqueline Newhouse,Lexington,Personal,7140243345,532 Leonard Berrier,NC,27295-9222,1957-08-18,,,,
