agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,6,Alayna Meekins,REUM7WF05AZN,,264.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-17,2019-07-17,Fay Herring,Priscilla Stephens & Ines Watson,stellaau@optonline.net,Female,Priscilla Stephens,Winston Salem,Personal,5149106652,1915 Hinshaw Ave,NC,27104-4326,1957-04-12,,,,
Alex Watson,Active Client,6,Cindi Paschall,UYQ8LM5VW1DY,,439.56,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Kelvin Ramirez,Ryan Henderson & Rupert Goodman,sjmuir@verizon.net,Female,Ryan Henderson,Winston Salem,Personal,3589380970,720 Finsbury Rd,NC,27104-1715,1951-06-02,,,,
Alex Watson,Active Client,6,Tennille Brinkerhoff,KMUH2A837AC9,,778.98,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-06,2019-04-06,Dwain Reid,Bert Bolander & Katy Willis,ilyaz@gmail.com,Male,Bert Bolander,Winston Salem,Personal,3867834240,1307 Lamont Dr,NC,27103-5105,1951-06-02,,,,
Alex Watson,Active Client,6,Crista Manuel,12FZFIPXRHQ9,,1154.34,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-06,2019-04-06,Evan Larsen,Patricia Kinnaman & Celia Hinton,akoblin@msn.com,Male,Patricia Kinnaman,Winston Salem,Personal,6163014265,1307 Lamont Dr,NC,27103-5105,1981-12-07,,,,
Alex Watson,Active Client,6,Justine Hockenberry,5U84BACBUKDK,,485.9,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-21,2019-03-21,Reba Moses,Tabatha Golding & Claire Ross,policies@optonline.net,Male,Tabatha Golding,Clemmons,Personal,7464364091,P.O. BOX 1143,NC,27012-1143,1981-12-07,,,,
Alex Watson,Active Client,6,Felicidad Krahn,8TR0AEL7G8YE,,583.66,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-08,2019-08-08,Althea Crane,Keith Ward & Dona Wiggins,dkrishna@optonline.net,Female,Keith Ward,Lexington,Personal,9005671109,266 Ridge St,NC,27295-6450,1981-12-07,,,,
Alex Watson,Active Client,6,Anita Vanderbilt,0CN16OOEEM5Q,,505.14,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-07,2019-05-07,Beau Hoffman,Sandra Davis & Reuben Shepard,smpeters@me.com,Female,Sandra Davis,Winston Salem,Personal,8637206148,3683 Ebert Rd,NC,27127-5745,1981-12-07,,,,
Alex Watson,Active Client,6,Zaida Densmore,WH6061E4UK6L,,958.06,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-05,2019-06-05,Darwin Miranda,Robert Cook & Susan Hicks,xnormal@aol.com,Female,Robert Cook,Winston Salem,Personal,9818855764,1507 Berwick Rd,NC,27103-4704,1987-11-18,,,,
Alex Watson,Active Client,6,Weston Ellinger,TEJSJIN6PG1H,,480.2,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Shana Glenn,Jane Porter & Roland Elliott,hoangle@verizon.net,Female,Jane Porter,Winston Salem,Personal,4152108909,2413 Windmere Dr,NC,27103-6526,1987-11-18,,,,
Alex Watson,Active Client,6,Isabell Nourse,PWWRXY4GXRCX,,512.2,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-06,2019-03-06,Marty Rhodes,Mike Stone & Orval Franco,laird@icloud.com,Female,Mike Stone,Clemmons,Personal,4621523315,4604 Carriagebrook Ct,NC,27012-7517,1987-11-18,,,,
Alex Watson,Active Client,6,Karly Curran,KM642DXIOLSN,,504.81,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-06,2019-09-06,Evelyn Cannon,Freddie Harrell & Lyman Lopez,druschel@live.com,Female,Freddie Harrell,Clemmons,Personal,1177235173,4604 Carriagebrook Ct,NC,27012-7517,1962-08-25,,,,
Alex Watson,Active Client,6,Galina Donelan,8CT34DFB1A9V,,286.96,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-04,2019-07-04,Sam Sims,Billy Parrish & Nigel Pittman,jsnover@verizon.net,Female,Billy Parrish,Advance,Personal,5072672995,211 Baltimore Rd,NC,27006-7812,1960-05-24,,,,
Alex Watson,Active Client,6,Elly Paolucci,G7R1XCSQZ415,,556.41,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Velma Glover,Jonathan Greene & Tia Obrien,kobayasi@icloud.com,,Jonathan Greene,Winston Salem,Personal,7046318538,4240 Friendship Church Rd,NC,27107-6866,1960-05-24,,,,
Alex Watson,Active Client,6,Deandre Prude,KD56OMISGE3C,,723.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Jerome Parks,Charles Weatherman & Arden Cook,fangorn@live.com,Female,Charles Weatherman,Winston Salem,Personal,5531047842,3810 Huntingreen Ln Unit A,NC,27106,1968-08-17,,,,
Alex Watson,Active Client,6,Mercedes Borda,565GKW8TDKMK,,502.88,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-09,2019-03-09,Geneva Banks,Vicky Kinyoun & Ray Ingram,cgcra@yahoo.com,Male,Vicky Kinyoun,Winston Salem,Personal,2576062099,189 Charles Dr,NC,27107-9525,1968-08-17,,,,
Alex Watson,Active Client,6,Matilde Ingraham,UF6QMS19NSIB,,502.51,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-04,2019-05-04,Deanna Li,Cleo Willard-weems & Neal Foster,chrwin@msn.com,Female,Cleo Willard-weems,Clemmons,Personal,9668497097,2184 Harper Rd,NC,27012-8636,1975-10-27,,,,
Alex Watson,Active Client,6,Marquita Muldowney,O8BAOE80038J,,529.8,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-11,2019-08-11,Junior Kane,Lisa Smith & Noreen Benitez,kludge@optonline.net,Male,Lisa Smith,Winston Salem,Personal,4508137370,4920 Reid Rd,NC,27107-6438,1975-10-27,,,,
Alex Watson,Active Client,6,Rosette Lucia,B84QKZP42PL8,,962.83,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-09,2019-07-09,Jerry Vega,Craig Pearman & Celina Hill,bigmauler@hotmail.com,Male,Craig Pearman,Winston Salem,Personal,8309605757,814 N Cameron Ave,NC,27101-3314,1975-10-27,,,,
Alex Watson,Active Client,6,Vivienne Rulison,BZ7TCH81J31G,,652.34,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-06,2019-05-06,Tami Ellison,Bruce Davis & Lester Cox,ilial@msn.com,Male,Bruce Davis,Winston Salem,Personal,9006580960,2417 Ardmore Mnr,NC,27103-4801,1975-10-27,,,,
Alex Watson,Active Client,6,Rosalee Gilford,7J3KAQPZ279X,,666.17,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Molly Eaton,Thomas Staley & Rod Rangel,pierce@mac.com,Male,Thomas Staley,Winston Salem,Personal,4075391725,503 Smithdale St,NC,27107-7656,1986-08-29,,,,
Alex Watson,Active Client,6,Alfredo Condit,PQFE0K6G3ZXD,,638.64,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-30,2019-07-30,Gordon Carey,Kimberly Crotts & Lesley Mcclure,ducasse@gmail.com,Female,Kimberly Crotts,Winston Salem,Personal,2162962354,4535 Inwood Dr,NC,27106-2016,1986-08-29,,,,
