agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Fransisca Mach,JAZS8UZF0NL1,,1317.95,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-19,2019-03-19,Jesus Chase,Peggy Aaron & Willie Huang,giafly@mac.com,Male,Peggy Aaron,Kernersville,Personal,2203737861,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Carlos Ericsson,CRJQDUK8I9B1,,549.21,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-19,2019-03-19,Beulah Osborne,William Campbell & Byron Nunez,brbarret@mac.com,Male,William Campbell,Kernersville,Personal,7108139445,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Hoyt Pressler,H4BRQ6UFGKHQ,,453.02,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-19,2019-03-19,Selma Arnold,N Lockley & Janet Barr,biglou@verizon.net,Male,N Lockley,Kernersville,Personal,3079879623,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Alayna Meekins,C1Y79O4S8BKS,,525.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-18,2019-04-18,Clint Garza,David Wall & Rubin Hughes,singh@me.com,Female,David Wall,Winston Salem,Personal,7903656717,842 Bellview St,NC,27103-3506,1965-05-01,,,,
John Snow,Active Client,6,Cindi Paschall,Q1XDXO86AXN7,,707.53,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-02,2019-04-02,Simone Sharp,Judy Driver & Clark Mann,fairbank@sbcglobal.net,Male,Judy Driver,Winston Salem,Personal,7604459952,1260 Springwood Cir,NC,27107-1443,1988-09-11,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,PD0CZO7EMJ8R,,543.6,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-02,2019-04-02,Leslie Prince,Cynthia Nelson & Elba Clark,boomzilla@verizon.net,Male,Cynthia Nelson,Winston Salem,Personal,8482364767,1260 Springwood Cir,NC,27107-1443,1950-09-23,,,,
John Snow,Active Client,6,Crista Manuel,E20WA3U2L9JG,,956.71,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-02,2019-04-02,Jaime Meadows,Pamela Long & Marina Braun,isotopian@comcast.net,Female,Pamela Long,Winston Salem,Personal,7445625869,4794 Leinbach Dr,NC,27106-1623,1988-07-30,,,,
John Snow,Active Client,6,Justine Hockenberry,4GI06VX6MAR9,,1236.21,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-20,2019-04-20,Lisa Palmer,James Neely & Kenton Salazar,munjal@gmail.com,,James Neely,Kings Mountain,Personal,3362514252,213 Stowe Acres,NC,28086-2127,1989-05-06,,,,
John Snow,Active Client,6,Felicidad Krahn,IKPOH8KBP4GD,,846.17,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-08,2019-05-08,Kent Weber,Kenneth Jones & Keneth Bates,vganesh@comcast.net,Male,Kenneth Jones,High Point,Personal,2438512967,2112 Anchoridge Ave,NC,27265-9319,1968-06-27,,,,
John Snow,Active Client,6,Anita Vanderbilt,0WC871K2OPTU,,958.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-29,2019-07-29,Kenny Raymond,James Stroud & Tonya Villa,sonnen@sbcglobal.net,Female,James Stroud,Walnut Cove,Personal,6333223999,1382 Greenfield Rd,NC,27052-7254,1978-03-03,,,,
John Snow,Active Client,6,Zaida Densmore,G8B1U14HPRFG,,863.18,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-02,2019-03-02,Dustin Lowe,C Porter & Andres Holland,wonderkid@msn.com,Male,C Porter,Greensboro,Personal,4771426201,29 Aspen Dr Apt A,NC,27409-3125,1964-12-30,,,,
John Snow,Active Client,6,Weston Ellinger,KRI2A14KUQEC,,820,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-02,2019-09-02,Maggie Gilbert,Jerry Leonard & Wilmer Harrell,bescoto@hotmail.com,Male,Jerry Leonard,Greensboro,Personal,9321446955,29 Aspen Dr Apt A,NC,27409-3125,1976-03-05,,,,
John Snow,Active Client,6,Isabell Nourse,XQS1AYXBOS86,,1126.29,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-16,2019-03-16,Deann Greer,Jimmy Steele & Kermit Arnold,gastown@gmail.com,Male,Jimmy Steele,Winston Salem,Personal,8668039520,3402 Polo Rd,NC,27106-4829,1980-12-19,,,,
John Snow,Active Client,6,Karly Curran,O6C89Q4TFLEB,,510.43,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-03,2019-04-03,Dirk Newton,Glenda Walters & Ahmed Marks,howler@comcast.net,Female,Glenda Walters,Winston Salem,Personal,8974059074,605 Parkland Ct,NC,27127-7105,1989-05-25,,,,
John Snow,Active Client,6,Galina Donelan,35CGY45T17F0,,533.01,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-30,2019-03-30,Korey Romero,Sandra Miles & Robbie Bruce,cyrus@msn.com,Female,Sandra Miles,Lewisville,Personal,3929614414,965 Sequoia Dr,NC,27023-9663,1989-05-25,,,,
John Snow,Active Client,6,Elly Paolucci,MGY5U0X580CZ,,659.64,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-09,2019-04-09,Adrian Roy,Belinda Moore & Lester Beard,quantaman@yahoo.ca,Female,Belinda Moore,Advance,Personal,3252268093,176 Tucker Rd,NC,27006-6741,1961-04-23,,,,
John Snow,Active Client,6,Deandre Prude,GXE7R94K169H,,590.3,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-08,2019-04-08,Erwin Barker,Anthony Moore & Estela Curry,dburrows@msn.com,Male,Anthony Moore,Kernersville,Personal,6475314306,1016 Madison Place Cir,NC,27284-7756,1961-04-23,,,,
John Snow,Active Client,6,Mercedes Borda,Q5UYGPL4JEV3,,418.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Delmer Byrd,Rosa Howard & Jospeh Herrera,munjal@aol.com,Male,Rosa Howard,Kernersville,Personal,2116170490,5312 Weather Ridge Rd,NC,27284-9682,1961-04-23,,,,
John Snow,Active Client,6,Matilde Ingraham,14IM9FGZMUMV,,900.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Kenton Curtis,Penny Cox & Jimmy Dunlap,temmink@mac.com,Male,Penny Cox,Kernersville,Personal,4405278387,5312 Weather Ridge Rd,NC,27284-9682,1961-04-23,,,,
John Snow,Active Client,6,Marquita Muldowney,3LSPRLTF0ERY,,1555.82,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-26,2019-04-26,Randy Moss,Randy Crouse & Eli Lin,sblack@mac.com,Male,Randy Crouse,East Bend,Personal,7194919767,1253 Warren Dune,NC,27018,1973-09-20,,,,
John Snow,Active Client,6,Rosette Lucia,KLUIRNK1BSR7,,1088.3,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Reuben Stokes,Susan Davis & Leanne Ashley,killmenow@hotmail.com,Female,Susan Davis,Archdale,Personal,2660575465,6802 Allendale Dr,NC,27263-4536,1987-02-24,,,,
John Snow,Active Client,6,Vivienne Rulison,84IW9281CVMB,,690.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-07,2019-05-07,Donnie Key,Everett Hylton & Juliet Sims,scotfl@outlook.com,Male,Everett Hylton,Kernersville,Personal,8534614820,1505 Cabot Pl,NC,27284-7122,1955-06-21,,,,
John Snow,Active Client,6,Rosalee Gilford,40HAZP67U054,,1105.28,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-08,2019-05-08,Richie Young,Robert Wright & Dewitt Paul,fallorn@aol.com,Female,Robert Wright,Winston Salem,Personal,7311282920,2719 Teresa Ave,NC,27105-4740,1980-09-01,,,,
