agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Fransisca Mach,B65UFKXTPB0B,,366.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-14,2019-06-14,Fay Herring,Ruth Cockrum & Kathie Webb,fmtbebuck@me.com,Male,Ruth Cockrum,Kernersville,Personal,9974108702,2635 Valleyspring Rd,NC,27284-7870,1965-01-14,,,,
John Snow,Active Client,6,Carlos Ericsson,B945UH4LL2CT,,337.69,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Kelvin Ramirez,Leartis Martin & Mathew Barber,yzheng@yahoo.ca,Female,Leartis Martin,Winston Salem,Personal,4185399552,861 Chester Rd,NC,27104-1707,1988-07-30,,,,
John Snow,Active Client,6,Hoyt Pressler,WGJ41ZXFW7EX,,487,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-16,2019-06-16,Dwain Reid,Barnell Blue & Dave Bernard,cliffski@sbcglobal.net,Male,Barnell Blue,Winston Salem,Personal,7982740499,3812 Casa Vista Ln,NC,27107-6202,1958-11-02,,,,
John Snow,Active Client,6,Alayna Meekins,4XX4IBK28VJU,,487,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-16,2019-06-16,Evan Larsen,Marchell Scott & Chance Hill,aardo@att.net,Male,Marchell Scott,Winston Salem,Personal,6037638534,3812 Casa Vista Ln,NC,27107-6202,1958-11-02,,,,
John Snow,Active Client,6,Cindi Paschall,XTDEV0TRU7EM,,920.65,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-02,2019-07-02,Reba Moses,Betty Smith & Blake Lara,hager@msn.com,Male,Betty Smith,High Point,Personal,4424900970,2244 Cambridge Oaks Dr,NC,27262-4413,1989-10-22,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,4MMW92FXA1QU,,1722.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-17,2019-04-17,Althea Crane,John Woodard & Ila Pittman,lcheng@outlook.com,,John Woodard,Advance,Personal,3472236855,120 Bent St,NC,27006-9583,1978-01-30,,,,
John Snow,Active Client,6,Crista Manuel,7L2KTS4GWMJ8,,1722.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-17,2019-04-17,Beau Hoffman,Myra Mize & Deann Kane,bartlett@yahoo.ca,,Myra Mize,Advance,Personal,1516807684,120 Bent St,NC,27006-9583,1979-06-04,,,,
John Snow,Active Client,6,Justine Hockenberry,R2MVV72Z0AVV,,1350.11,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-26,2019-07-26,Darwin Miranda,Reeta Duffey & Shari Lee,henkp@yahoo.ca,Male,Reeta Duffey,Rural Hall,Personal,7979756407,6538 Spanish Oak Dr,NC,27045-9721,1979-06-04,,,,
John Snow,Active Client,6,Felicidad Krahn,VRYSAQN5NLS7,,1350.11,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-26,2019-07-26,Shana Glenn,Charles Heath & Joel Ross,timtroyr@yahoo.ca,Male,Charles Heath,Rural Hall,Personal,4184892502,6538 Spanish Oak Dr,NC,27045-9721,1988-07-30,,,,
John Snow,Active Client,6,Anita Vanderbilt,N6ZX4SPVU9PN,,928.34,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-26,2019-07-26,Marty Rhodes,Deborah Bullock & Traci Melton,oster@me.com,Male,Deborah Bullock,Rural Hall,Personal,7082512222,6538 Spanish Oak Dr,NC,27045-9721,1988-07-30,,,,
John Snow,Active Client,6,Zaida Densmore,M4EHLITQ5BB4,,928.34,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-26,2019-07-26,Evelyn Cannon,Elizabeth Pfiffner & Trudy Love,jamuir@gmail.com,Male,Elizabeth Pfiffner,Rural Hall,Personal,7919122229,6538 Spanish Oak Dr,NC,27045-9721,1988-07-30,,,,
John Snow,Active Client,6,Weston Ellinger,QTMEOBF19RGC,,395.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-04,2019-08-04,Sam Sims,Jeff Thornton & Edwin Parrish,stevelim@yahoo.ca,,Jeff Thornton,Winston Salem,Personal,7791382022,319 Oak Arbor Ln,NC,27104-3687,1988-07-30,,,,
John Snow,Active Client,6,Isabell Nourse,L3YXK8LHUNCR,,1280.95,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Velma Glover,Edna Butcher & Karl Gill,darin@outlook.com,,Edna Butcher,Winston Salem,Personal,3165861753,4411 Cheyenne Ct,NC,27106-4589,1999-03-09,,,,
John Snow,Active Client,6,Karly Curran,0B9827E7QKJD,,1280.95,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Jerome Parks,Patsy Stewart & Jean Mayer,teverett@att.net,,Patsy Stewart,Winston Salem,Personal,9889347317,4411 Cheyenne Ct,NC,27106-4589,1956-08-25,,,,
John Snow,Active Client,6,Galina Donelan,3W65Z1AI2A96,,3549.69,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Geneva Banks,Margie Blackwelder & Deon Black,mccurley@hotmail.com,,Margie Blackwelder,Oak Ridge,Personal,8795768684,6307 Nesting Way,NC,27310-0139,1982-01-12,,,,
John Snow,Active Client,6,Elly Paolucci,7BOSC5EMAP1Q,,794.7,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-09,2019-03-09,Deanna Li,Albert Eidson & Lessie Haley,chance@yahoo.com,,Albert Eidson,Statesville,Personal,5004260237,529 Catspaw Rd,NC,28677-9020,1950-06-13,,,,
John Snow,Active Client,6,Deandre Prude,SSNZ9BBN601D,,851.38,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-11,2019-04-11,Junior Kane,Martha Darnell & Ebony Madden,howler@att.net,Male,Martha Darnell,Winston Salem,Personal,3578451496,2021 Walker Rd,NC,27106-9556,1974-11-12,,,,
John Snow,Active Client,6,Mercedes Borda,2PUIYRH2OS9G,,892.19,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-15,2019-04-15,Jerry Vega,Roger Jordan & Jeffry Brock,dawnsong@msn.com,Male,Roger Jordan,Winston Salem,Personal,6764958533,4665 Long Leaf Dr,NC,27101-2213,1992-06-27,,,,
John Snow,Active Client,6,Matilde Ingraham,I068T9IWA4MF,,1469.54,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-13,2019-04-13,Tami Ellison,James Moose & Juan Key,andersbr@mac.com,Female,James Moose,King,Personal,2281479283,P.O. BOX 30,NC,27021-0030,1992-06-27,,,,
John Snow,Active Client,6,Marquita Muldowney,Z0PRW4HGQ3WL,,1406.29,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-20,2019-04-20,Molly Eaton,Kenneth Caudill & Nikki Graham,bwcarty@optonline.net,Male,Kenneth Caudill,Winston Salem,Personal,1241679474,1313 Winfield Dr,NC,27105-1946,1972-07-05,,,,
John Snow,Active Client,6,Rosette Lucia,MGG4RUAPT57T,,836.48,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-27,2019-04-27,Gordon Carey,Levolia Washington & Jim Stuart,whimsy@live.com,,Levolia Washington,Winston Salem,Personal,5814910496,2335 Griffith Rd,NC,27103-6411,1972-07-05,,,,
John Snow,Active Client,6,Vivienne Rulison,ROMRX0FNQAC8,,290.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Cliff Alvarez,Rocky Freeman & Noemi Hooper,drewf@optonline.net,Female,Rocky Freeman,Kings Mountain,Personal,9529092606,315 Wilson Ter,NC,28086-2353,1979-01-23,,,,
John Snow,Active Client,6,Rosalee Gilford,0VO7AUDNZY2A,,534.61,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Jan Hensley,Amarinthia Elliott & Hannah Suarez,munson@optonline.net,Male,Amarinthia Elliott,Clemmons,Personal,3397502933,8279 Dull Rd,NC,27012-8021,1971-03-14,,,,
